Target,AugmentedSentence
1,true need express grant gay grant gayyyyyyyyyyyyyyyyyyyyyy
1,fucking fagot need references something really reliably cited even sociological hit_the_books people apd coke drinkers cocaine users reliable way tell people lying fuck beaurocratic official peice pedophile citing copyright shit got go refused make bibliographies high educate one reason never claimed work mine claim self explanitory make since exact done
1,gives right control redact wikipedia qualifications self appoint sad individual cannot make real world feels mustiness big guy internet epitome wrong wikipedia
1,go blocked modification anything shill gamer wp game
1,nigger liberal friends steal everything link_up like presidency acorn liberal defenders fuck nigger oboama
1,pityful call suraye question assyrianist predetermine racists arab nationalists shows touch sinhareb khon variety bad arab nationalists
1,Theodore_Harold_White racist white girl makes think talk another arrogant white girl speak african man somehow get feeling say word face would knock front teeth going find show little white girl get viscid thighs big bad moroccan comes knockin meat holla cha boy
1,read wellspring fuck balls balls reference noesis first tell credentials fucking ass holes restrict balls cognition telugu leave Kanarese alone u know part sri krishna devaraya telugu without telugu would past_tense unrecognised pathetic language strong reason telugu suppressed long time without logic scant proof evidence bear_witness read first literature do_work half sanskrit half telugu http www organiser org dynamical modules php name contented pa showpage pid page know proto dravidian languages fuck talk origins kannada Kanarese telugu whatsoever whereas telugu work kannada well documented proven many scholars know Kanarese telugu tell
1,represent bottom barrel wikipedia least based brain dead farcical justification pretending fox tidings bill reilly show consistently destroy keith olbermann quitter show usually doubling workweek week detachment reality picture perfect example liberal suppose
1,rex deserves decease like stupid euro dog hitler need
1,dear stupid moron dear mr q kind stupid name ask actually person brain review edits done edits asked respective time much enquire pro american addaled brain
1,message barber information student unsw keep shit simply decapitate clear friend er admin
1,sieg heil gamaliel thank absolutely unworthy block forestall adding content expanding upon articles wikipedia great way demonstrate spirit spreading knowledge blocking people stupid reasons keep censoring
1,stop douchebag make_water positive contributions wikipedia dick paint_a_picture blocked unjust
1,persong sitting right_field stinky vagina face
1,enoy facking small kids eating pelican bullshit
1,hey user jeppiz busy piffling bit last week molesting mother back
1,glad wikipedia biased fill retarded children
1,hello liberal maggot disunite 2 censorship make go away thanks rob using work subvert crediablity wikipedidiots like wikipedia bad want acknowledge fact kind ignorant knuckle dragging cyberthugs shadow joe
1,incase anyone interested favourite hobby playing peoples cock ball superb
1,dont lambs wikipedia sucks ass pussy dick dont give pussy fuck lambs bitch nigga arsehole cock retyc
1,niggerpuppets please trivialise meatism specism make presumptions others ethinicity please make personal attack thank silly want thing get surely panto season oh yes oh in_reality analogy good one user vigger pointed think troll calling vegan mr meatpuppet personal attack
1,opinion wow reading crap clear sea shepherd violent racist illegal felonious organisation dismantled soon possible heart goes japanese victims SOB
